Weir Name,Stream Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Situk Lower,Situk RIver,1992,6/8/1992,8-Jun,Counted live,Sockeye,Adult,31
Situk Lower,Situk RIver,1992,6/9/1992,9-Jun,Counted live,Sockeye,Adult,40
Situk Lower,Situk RIver,1992,6/10/1992,10-Jun,Counted live,Sockeye,Adult,82
Situk Lower,Situk RIver,1992,6/11/1992,11-Jun,Counted live,Sockeye,Adult,136
Situk Lower,Situk RIver,1992,6/12/1992,12-Jun,Counted live,Sockeye,Adult,199
Situk Lower,Situk RIver,1992,6/13/1992,13-Jun,Counted live,Sockeye,Adult,166
Situk Lower,Situk RIver,1992,6/14/1992,14-Jun,Counted live,Sockeye,Adult,268
Situk Lower,Situk RIver,1992,6/15/1992,15-Jun,Counted live,Sockeye,Adult,156
Situk Lower,Situk RIver,1992,6/16/1992,16-Jun,Counted live,Sockeye,Adult,28
Situk Lower,Situk RIver,1992,6/17/1992,17-Jun,Counted live,Sockeye,Adult,1024
Situk Lower,Situk RIver,1992,6/18/1992,18-Jun,Counted live,Sockeye,Adult,360
Situk Lower,Situk RIver,1992,6/19/1992,19-Jun,Counted live,Sockeye,Adult,442
Situk Lower,Situk RIver,1992,6/20/1992,20-Jun,Counted live,Sockeye,Adult,649
Situk Lower,Situk RIver,1992,6/21/1992,21-Jun,Counted live,Sockeye,Adult,608
Situk Lower,Situk RIver,1992,6/22/1992,22-Jun,Counted live,Sockeye,Adult,959
Situk Lower,Situk RIver,1992,6/23/1992,23-Jun,Counted live,Sockeye,Adult,685
Situk Lower,Situk RIver,1992,6/24/1992,24-Jun,Counted live,Sockeye,Adult,941
Situk Lower,Situk RIver,1992,6/25/1992,25-Jun,Counted live,Sockeye,Adult,528
Situk Lower,Situk RIver,1992,6/26/1992,26-Jun,Counted live,Sockeye,Adult,1076
Situk Lower,Situk RIver,1992,6/27/1992,27-Jun,Counted live,Sockeye,Adult,945
Situk Lower,Situk RIver,1992,6/28/1992,28-Jun,Counted live,Sockeye,Adult,5291
Situk Lower,Situk RIver,1992,6/29/1992,29-Jun,Counted live,Sockeye,Adult,3891
Situk Lower,Situk RIver,1992,6/30/1992,30-Jun,Counted live,Sockeye,Adult,2307
Situk Lower,Situk RIver,1992,7/1/1992,1-Jul,Counted live,Sockeye,Adult,902
Situk Lower,Situk RIver,1992,7/2/1992,2-Jul,Counted live,Sockeye,Adult,170
Situk Lower,Situk RIver,1992,7/3/1992,3-Jul,Counted live,Sockeye,Adult,729
Situk Lower,Situk RIver,1992,7/4/1992,4-Jul,Counted live,Sockeye,Adult,358
Situk Lower,Situk RIver,1992,7/5/1992,5-Jul,Counted live,Sockeye,Adult,451
Situk Lower,Situk RIver,1992,7/6/1992,6-Jul,Counted live,Sockeye,Adult,364
Situk Lower,Situk RIver,1992,7/7/1992,7-Jul,Counted live,Sockeye,Adult,3178
Situk Lower,Situk RIver,1992,7/8/1992,8-Jul,Counted live,Sockeye,Adult,1458
Situk Lower,Situk RIver,1992,7/9/1992,9-Jul,Counted live,Sockeye,Adult,562
Situk Lower,Situk RIver,1992,7/10/1992,10-Jul,Counted live,Sockeye,Adult,633
Situk Lower,Situk RIver,1992,7/11/1992,11-Jul,Counted live,Sockeye,Adult,602
Situk Lower,Situk RIver,1992,7/12/1992,12-Jul,Counted live,Sockeye,Adult,2045
Situk Lower,Situk RIver,1992,7/13/1992,13-Jul,Counted live,Sockeye,Adult,1552
Situk Lower,Situk RIver,1992,7/14/1992,14-Jul,Counted live,Sockeye,Adult,1635
Situk Lower,Situk RIver,1992,7/15/1992,15-Jul,Counted live,Sockeye,Adult,1332
Situk Lower,Situk RIver,1992,7/16/1992,16-Jul,Counted live,Sockeye,Adult,1028
Situk Lower,Situk RIver,1992,7/17/1992,17-Jul,Counted live,Sockeye,Adult,2819
Situk Lower,Situk RIver,1992,7/18/1992,18-Jul,Counted live,Sockeye,Adult,12856
Situk Lower,Situk RIver,1992,7/19/1992,19-Jul,Counted live,Sockeye,Adult,877
Situk Lower,Situk RIver,1992,7/20/1992,20-Jul,Counted live,Sockeye,Adult,4813
Situk Lower,Situk RIver,1992,7/21/1992,21-Jul,Counted live,Sockeye,Adult,3670
Situk Lower,Situk RIver,1992,7/22/1992,22-Jul,Counted live,Sockeye,Adult,558
Situk Lower,Situk RIver,1992,7/23/1992,23-Jul,Counted live,Sockeye,Adult,3597
Situk Lower,Situk RIver,1992,7/24/1992,24-Jul,Counted live,Sockeye,Adult,754
Situk Lower,Situk RIver,1992,7/25/1992,25-Jul,Counted live,Sockeye,Adult,409
Situk Lower,Situk RIver,1992,7/26/1992,26-Jul,Counted live,Sockeye,Adult,497
Situk Lower,Situk RIver,1992,7/27/1992,27-Jul,Counted live,Sockeye,Adult,628
Situk Lower,Situk RIver,1992,7/28/1992,28-Jul,Counted live,Sockeye,Adult,496
Situk Lower,Situk RIver,1992,7/29/1992,29-Jul,Counted live,Sockeye,Adult,957
Situk Lower,Situk RIver,1992,7/30/1992,30-Jul,Counted live,Sockeye,Adult,309
Situk Lower,Situk RIver,1992,7/31/1992,31-Jul,Counted live,Sockeye,Adult,1859
Situk Lower,Situk RIver,1992,8/1/1992,1-Aug,Counted live,Sockeye,Adult,1346
Situk Lower,Situk RIver,1992,8/2/1992,2-Aug,Counted live,Sockeye,Adult,908
Situk Lower,Situk RIver,1992,8/3/1992,3-Aug,Counted live,Sockeye,Adult,816
Situk Lower,Situk RIver,1992,8/4/1992,4-Aug,Counted live,Sockeye,Adult,441
Situk Lower,Situk RIver,1992,8/5/1992,5-Aug,Counted live,Sockeye,Adult,217
Situk Lower,Situk RIver,1993,6/10/1993,10-Jun,Counted live,Sockeye,Adult,373
Situk Lower,Situk RIver,1993,6/11/1993,11-Jun,Counted live,Sockeye,Adult,24
Situk Lower,Situk RIver,1993,6/12/1993,12-Jun,Counted live,Sockeye,Adult,53
Situk Lower,Situk RIver,1993,6/13/1993,13-Jun,Counted live,Sockeye,Adult,597
Situk Lower,Situk RIver,1993,6/14/1993,14-Jun,Counted live,Sockeye,Adult,1331
Situk Lower,Situk RIver,1993,6/15/1993,15-Jun,Counted live,Sockeye,Adult,592
Situk Lower,Situk RIver,1993,6/16/1993,16-Jun,Counted live,Sockeye,Adult,241
Situk Lower,Situk RIver,1993,6/17/1993,17-Jun,Counted live,Sockeye,Adult,101
Situk Lower,Situk RIver,1993,6/18/1993,18-Jun,Counted live,Sockeye,Adult,2186
Situk Lower,Situk RIver,1993,6/19/1993,19-Jun,Counted live,Sockeye,Adult,293
Situk Lower,Situk RIver,1993,6/20/1993,20-Jun,Counted live,Sockeye,Adult,2497
Situk Lower,Situk RIver,1993,6/22/1993,22-Jun,Counted live,Sockeye,Adult,739
Situk Lower,Situk RIver,1993,6/23/1993,23-Jun,Counted live,Sockeye,Adult,1805
Situk Lower,Situk RIver,1993,6/24/1993,24-Jun,Counted live,Sockeye,Adult,2343
Situk Lower,Situk RIver,1993,6/25/1993,25-Jun,Counted live,Sockeye,Adult,244
Situk Lower,Situk RIver,1993,6/26/1993,26-Jun,Counted live,Sockeye,Adult,845
Situk Lower,Situk RIver,1993,6/27/1993,27-Jun,Counted live,Sockeye,Adult,3612
Situk Lower,Situk RIver,1993,6/28/1993,28-Jun,Counted live,Sockeye,Adult,489
Situk Lower,Situk RIver,1993,6/29/1993,29-Jun,Counted live,Sockeye,Adult,545
Situk Lower,Situk RIver,1993,6/30/1993,30-Jun,Counted live,Sockeye,Adult,2721
Situk Lower,Situk RIver,1993,7/1/1993,1-Jul,Counted live,Sockeye,Adult,822
Situk Lower,Situk RIver,1993,7/2/1993,2-Jul,Counted live,Sockeye,Adult,218
Situk Lower,Situk RIver,1993,7/3/1993,3-Jul,Counted live,Sockeye,Adult,961
Situk Lower,Situk RIver,1993,7/4/1993,4-Jul,Counted live,Sockeye,Adult,733
Situk Lower,Situk RIver,1993,7/5/1993,5-Jul,Counted live,Sockeye,Adult,624
Situk Lower,Situk RIver,1993,7/6/1993,6-Jul,Counted live,Sockeye,Adult,1929
Situk Lower,Situk RIver,1993,7/7/1993,7-Jul,Counted live,Sockeye,Adult,964
Situk Lower,Situk RIver,1993,7/8/1993,8-Jul,Counted live,Sockeye,Adult,2382
Situk Lower,Situk RIver,1993,7/9/1993,9-Jul,Counted live,Sockeye,Adult,1561
Situk Lower,Situk RIver,1993,7/10/1993,10-Jul,Counted live,Sockeye,Adult,861
Situk Lower,Situk RIver,1993,7/11/1993,11-Jul,Counted live,Sockeye,Adult,1984
Situk Lower,Situk RIver,1993,7/12/1993,12-Jul,Counted live,Sockeye,Adult,2608
Situk Lower,Situk RIver,1993,7/13/1993,13-Jul,Counted live,Sockeye,Adult,287
Situk Lower,Situk RIver,1993,7/14/1993,14-Jul,Counted live,Sockeye,Adult,931
Situk Lower,Situk RIver,1993,7/15/1993,15-Jul,Counted live,Sockeye,Adult,842
Situk Lower,Situk RIver,1993,7/16/1993,16-Jul,Counted live,Sockeye,Adult,814
Situk Lower,Situk RIver,1993,7/17/1993,17-Jul,Counted live,Sockeye,Adult,146
Situk Lower,Situk RIver,1993,7/18/1993,18-Jul,Counted live,Sockeye,Adult,221
Situk Lower,Situk RIver,1993,7/19/1993,19-Jul,Counted live,Sockeye,Adult,1627
Situk Lower,Situk RIver,1993,7/20/1993,20-Jul,Counted live,Sockeye,Adult,966
Situk Lower,Situk RIver,1993,7/21/1993,21-Jul,Counted live,Sockeye,Adult,1176
Situk Lower,Situk RIver,1993,7/22/1993,22-Jul,Counted live,Sockeye,Adult,1369
Situk Lower,Situk RIver,1993,7/23/1993,23-Jul,Counted live,Sockeye,Adult,264
Situk Lower,Situk RIver,1993,7/24/1993,24-Jul,Counted live,Sockeye,Adult,1362
Situk Lower,Situk RIver,1993,7/25/1993,25-Jul,Counted live,Sockeye,Adult,901
Situk Lower,Situk RIver,1993,7/26/1993,26-Jul,Counted live,Sockeye,Adult,1374
Situk Lower,Situk RIver,1993,7/27/1993,27-Jul,Counted live,Sockeye,Adult,1259
Situk Lower,Situk RIver,1993,7/28/1993,28-Jul,Counted live,Sockeye,Adult,2463
Situk Lower,Situk RIver,1993,7/29/1993,29-Jul,Counted live,Sockeye,Adult,544
Situk Lower,Situk RIver,1993,7/30/1993,30-Jul,Counted live,Sockeye,Adult,198
Situk Lower,Situk RIver,1993,7/31/1993,31-Jul,Counted live,Sockeye,Adult,1155
Situk Lower,Situk RIver,1993,8/1/1993,1-Aug,Counted live,Sockeye,Adult,733
Situk Lower,Situk RIver,1993,8/2/1993,2-Aug,Counted live,Sockeye,Adult,1975
Situk Lower,Situk RIver,1993,8/3/1993,3-Aug,Counted live,Sockeye,Adult,2139
Situk Lower,Situk RIver,1993,8/4/1993,4-Aug,Counted live,Sockeye,Adult,1399
Situk Lower,Situk RIver,1993,8/5/1993,5-Aug,Counted live,Sockeye,Adult,687
Situk Lower,Situk RIver,1994,5/30/1994,30-May,Counted live,Sockeye,Adult,7
Situk Lower,Situk RIver,1994,5/31/1994,31-May,Counted live,Sockeye,Adult,14
Situk Lower,Situk RIver,1994,6/1/1994,1-Jun,Counted live,Sockeye,Adult,9
Situk Lower,Situk RIver,1994,6/2/1994,2-Jun,Counted live,Sockeye,Adult,17
Situk Lower,Situk RIver,1994,6/3/1994,3-Jun,Counted live,Sockeye,Adult,16
Situk Lower,Situk RIver,1994,6/4/1994,4-Jun,Counted live,Sockeye,Adult,69
Situk Lower,Situk RIver,1994,6/5/1994,5-Jun,Counted live,Sockeye,Adult,40
Situk Lower,Situk RIver,1994,6/6/1994,6-Jun,Counted live,Sockeye,Adult,90
Situk Lower,Situk RIver,1994,6/7/1994,7-Jun,Counted live,Sockeye,Adult,12
Situk Lower,Situk RIver,1994,6/8/1994,8-Jun,Counted live,Sockeye,Adult,185
Situk Lower,Situk RIver,1994,6/9/1994,9-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,1994,6/10/1994,10-Jun,Counted live,Sockeye,Adult,307
Situk Lower,Situk RIver,1994,6/11/1994,11-Jun,Counted live,Sockeye,Adult,21
Situk Lower,Situk RIver,1994,6/12/1994,12-Jun,Counted live,Sockeye,Adult,393
Situk Lower,Situk RIver,1994,6/13/1994,13-Jun,Counted live,Sockeye,Adult,19
Situk Lower,Situk RIver,1994,6/14/1994,14-Jun,Counted live,Sockeye,Adult,5
Situk Lower,Situk RIver,1994,6/15/1994,15-Jun,Counted live,Sockeye,Adult,1008
Situk Lower,Situk RIver,1994,6/16/1994,16-Jun,Counted live,Sockeye,Adult,722
Situk Lower,Situk RIver,1994,6/17/1994,17-Jun,Counted live,Sockeye,Adult,366
Situk Lower,Situk RIver,1994,6/18/1994,18-Jun,Counted live,Sockeye,Adult,248
Situk Lower,Situk RIver,1994,6/19/1994,19-Jun,Counted live,Sockeye,Adult,43
Situk Lower,Situk RIver,1994,6/20/1994,20-Jun,Counted live,Sockeye,Adult,48
Situk Lower,Situk RIver,1994,6/21/1994,21-Jun,Counted live,Sockeye,Adult,519
Situk Lower,Situk RIver,1994,6/22/1994,22-Jun,Counted live,Sockeye,Adult,1359
Situk Lower,Situk RIver,1994,6/23/1994,23-Jun,Counted live,Sockeye,Adult,2640
Situk Lower,Situk RIver,1994,6/24/1994,24-Jun,Counted live,Sockeye,Adult,208
Situk Lower,Situk RIver,1994,6/25/1994,25-Jun,Counted live,Sockeye,Adult,1710
Situk Lower,Situk RIver,1994,6/26/1994,26-Jun,Counted live,Sockeye,Adult,728
Situk Lower,Situk RIver,1994,6/27/1994,27-Jun,Counted live,Sockeye,Adult,241
Situk Lower,Situk RIver,1994,6/28/1994,28-Jun,Counted live,Sockeye,Adult,530
Situk Lower,Situk RIver,1994,6/29/1994,29-Jun,Counted live,Sockeye,Adult,2162
Situk Lower,Situk RIver,1994,6/30/1994,30-Jun,Counted live,Sockeye,Adult,3558
Situk Lower,Situk RIver,1994,7/1/1994,1-Jul,Counted live,Sockeye,Adult,274
Situk Lower,Situk RIver,1994,7/2/1994,2-Jul,Counted live,Sockeye,Adult,1551
Situk Lower,Situk RIver,1994,7/3/1994,3-Jul,Counted live,Sockeye,Adult,2518
Situk Lower,Situk RIver,1994,7/4/1994,4-Jul,Counted live,Sockeye,Adult,711
Situk Lower,Situk RIver,1994,7/5/1994,5-Jul,Counted live,Sockeye,Adult,4638
Situk Lower,Situk RIver,1994,7/6/1994,6-Jul,Counted live,Sockeye,Adult,645
Situk Lower,Situk RIver,1994,7/7/1994,7-Jul,Counted live,Sockeye,Adult,1017
Situk Lower,Situk RIver,1994,7/8/1994,8-Jul,Counted live,Sockeye,Adult,656
Situk Lower,Situk RIver,1994,7/9/1994,9-Jul,Counted live,Sockeye,Adult,164
Situk Lower,Situk RIver,1994,7/10/1994,10-Jul,Counted live,Sockeye,Adult,1613
Situk Lower,Situk RIver,1994,7/11/1994,11-Jul,Counted live,Sockeye,Adult,2720
Situk Lower,Situk RIver,1994,7/12/1994,12-Jul,Counted live,Sockeye,Adult,3422
Situk Lower,Situk RIver,1994,7/13/1994,13-Jul,Counted live,Sockeye,Adult,1307
Situk Lower,Situk RIver,1994,7/14/1994,14-Jul,Counted live,Sockeye,Adult,1468
Situk Lower,Situk RIver,1994,7/15/1994,15-Jul,Counted live,Sockeye,Adult,1806
Situk Lower,Situk RIver,1994,7/16/1994,16-Jul,Counted live,Sockeye,Adult,731
Situk Lower,Situk RIver,1994,7/17/1994,17-Jul,Counted live,Sockeye,Adult,461
Situk Lower,Situk RIver,1994,7/18/1994,18-Jul,Counted live,Sockeye,Adult,2828
Situk Lower,Situk RIver,1994,7/19/1994,19-Jul,Counted live,Sockeye,Adult,2208
Situk Lower,Situk RIver,1994,7/20/1994,20-Jul,Counted live,Sockeye,Adult,3174
Situk Lower,Situk RIver,1994,7/21/1994,21-Jul,Counted live,Sockeye,Adult,487
Situk Lower,Situk RIver,1994,7/22/1994,22-Jul,Counted live,Sockeye,Adult,1075
Situk Lower,Situk RIver,1994,7/23/1994,23-Jul,Counted live,Sockeye,Adult,1457
Situk Lower,Situk RIver,1994,7/24/1994,24-Jul,Counted live,Sockeye,Adult,2444
Situk Lower,Situk RIver,1994,7/25/1994,25-Jul,Counted live,Sockeye,Adult,1848
Situk Lower,Situk RIver,1994,7/26/1994,26-Jul,Counted live,Sockeye,Adult,2313
Situk Lower,Situk RIver,1994,7/27/1994,27-Jul,Counted live,Sockeye,Adult,2443
Situk Lower,Situk RIver,1994,7/28/1994,28-Jul,Counted live,Sockeye,Adult,2784
Situk Lower,Situk RIver,1994,7/29/1994,29-Jul,Counted live,Sockeye,Adult,492
Situk Lower,Situk RIver,1994,7/30/1994,30-Jul,Counted live,Sockeye,Adult,2398
Situk Lower,Situk RIver,1994,7/31/1994,31-Jul,Counted live,Sockeye,Adult,378
Situk Lower,Situk RIver,1994,8/1/1994,1-Aug,Counted live,Sockeye,Adult,892
Situk Lower,Situk RIver,1994,8/2/1994,2-Aug,Counted live,Sockeye,Adult,429
Situk Lower,Situk RIver,1994,8/3/1994,3-Aug,Counted live,Sockeye,Adult,944
Situk Lower,Situk RIver,1994,8/4/1994,4-Aug,Counted live,Sockeye,Adult,882
Situk Lower,Situk RIver,1995,5/28/1995,28-May,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,1995,5/30/1995,30-May,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,1995,6/4/1995,4-Jun,Counted live,Sockeye,Adult,11
Situk Lower,Situk RIver,1995,6/5/1995,5-Jun,Counted live,Sockeye,Adult,15
Situk Lower,Situk RIver,1995,6/6/1995,6-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,1995,6/9/1995,9-Jun,Counted live,Sockeye,Adult,121
Situk Lower,Situk RIver,1995,6/10/1995,10-Jun,Counted live,Sockeye,Adult,5
Situk Lower,Situk RIver,1995,6/11/1995,11-Jun,Counted live,Sockeye,Adult,24
Situk Lower,Situk RIver,1995,6/14/1995,14-Jun,Counted live,Sockeye,Adult,4
Situk Lower,Situk RIver,1995,6/15/1995,15-Jun,Counted live,Sockeye,Adult,20
Situk Lower,Situk RIver,1995,6/16/1995,16-Jun,Counted live,Sockeye,Adult,265
Situk Lower,Situk RIver,1995,6/17/1995,17-Jun,Counted live,Sockeye,Adult,207
Situk Lower,Situk RIver,1995,6/18/1995,18-Jun,Counted live,Sockeye,Adult,662
Situk Lower,Situk RIver,1995,6/19/1995,19-Jun,Counted live,Sockeye,Adult,57
Situk Lower,Situk RIver,1995,6/20/1995,20-Jun,Counted live,Sockeye,Adult,1091
Situk Lower,Situk RIver,1995,6/21/1995,21-Jun,Counted live,Sockeye,Adult,929
Situk Lower,Situk RIver,1995,6/22/1995,22-Jun,Counted live,Sockeye,Adult,1886
Situk Lower,Situk RIver,1995,6/23/1995,23-Jun,Counted live,Sockeye,Adult,1299
Situk Lower,Situk RIver,1995,6/24/1995,24-Jun,Counted live,Sockeye,Adult,3087
Situk Lower,Situk RIver,1995,6/25/1995,25-Jun,Counted live,Sockeye,Adult,138
Situk Lower,Situk RIver,1995,6/26/1995,26-Jun,Counted live,Sockeye,Adult,223
Situk Lower,Situk RIver,1995,6/27/1995,27-Jun,Counted live,Sockeye,Adult,2753
Situk Lower,Situk RIver,1995,6/28/1995,28-Jun,Counted live,Sockeye,Adult,1711
Situk Lower,Situk RIver,1995,6/29/1995,29-Jun,Counted live,Sockeye,Adult,754
Situk Lower,Situk RIver,1995,6/30/1995,30-Jun,Counted live,Sockeye,Adult,7
Situk Lower,Situk RIver,1995,7/1/1995,1-Jul,Counted live,Sockeye,Adult,1070
Situk Lower,Situk RIver,1995,7/2/1995,2-Jul,Counted live,Sockeye,Adult,423
Situk Lower,Situk RIver,1995,7/3/1995,3-Jul,Counted live,Sockeye,Adult,822
Situk Lower,Situk RIver,1995,7/4/1995,4-Jul,Counted live,Sockeye,Adult,764
Situk Lower,Situk RIver,1995,7/5/1995,5-Jul,Counted live,Sockeye,Adult,1178
Situk Lower,Situk RIver,1995,7/6/1995,6-Jul,Counted live,Sockeye,Adult,791
Situk Lower,Situk RIver,1995,7/7/1995,7-Jul,Counted live,Sockeye,Adult,1543
Situk Lower,Situk RIver,1995,7/8/1995,8-Jul,Counted live,Sockeye,Adult,598
Situk Lower,Situk RIver,1995,7/9/1995,9-Jul,Counted live,Sockeye,Adult,1707
Situk Lower,Situk RIver,1995,7/10/1995,10-Jul,Counted live,Sockeye,Adult,327
Situk Lower,Situk RIver,1995,7/11/1995,11-Jul,Counted live,Sockeye,Adult,70
Situk Lower,Situk RIver,1995,7/12/1995,12-Jul,Counted live,Sockeye,Adult,854
Situk Lower,Situk RIver,1995,7/13/1995,13-Jul,Counted live,Sockeye,Adult,927
Situk Lower,Situk RIver,1995,7/14/1995,14-Jul,Counted live,Sockeye,Adult,477
Situk Lower,Situk RIver,1995,7/15/1995,15-Jul,Counted live,Sockeye,Adult,661
Situk Lower,Situk RIver,1995,7/16/1995,16-Jul,Counted live,Sockeye,Adult,241
Situk Lower,Situk RIver,1995,7/17/1995,17-Jul,Counted live,Sockeye,Adult,1069
Situk Lower,Situk RIver,1995,7/18/1995,18-Jul,Counted live,Sockeye,Adult,1166
Situk Lower,Situk RIver,1995,7/19/1995,19-Jul,Counted live,Sockeye,Adult,339
Situk Lower,Situk RIver,1995,7/20/1995,20-Jul,Counted live,Sockeye,Adult,1650
Situk Lower,Situk RIver,1995,7/21/1995,21-Jul,Counted live,Sockeye,Adult,58
Situk Lower,Situk RIver,1995,7/22/1995,22-Jul,Counted live,Sockeye,Adult,869
Situk Lower,Situk RIver,1995,7/23/1995,23-Jul,Counted live,Sockeye,Adult,225
Situk Lower,Situk RIver,1995,7/24/1995,24-Jul,Counted live,Sockeye,Adult,432
Situk Lower,Situk RIver,1995,7/25/1995,25-Jul,Counted live,Sockeye,Adult,1938
Situk Lower,Situk RIver,1995,7/26/1995,26-Jul,Counted live,Sockeye,Adult,122
Situk Lower,Situk RIver,1995,7/27/1995,27-Jul,Counted live,Sockeye,Adult,554
Situk Lower,Situk RIver,1995,7/28/1995,28-Jul,Counted live,Sockeye,Adult,774
Situk Lower,Situk RIver,1995,7/29/1995,29-Jul,Counted live,Sockeye,Adult,806
Situk Lower,Situk RIver,1995,7/30/1995,30-Jul,Counted live,Sockeye,Adult,1847
Situk Lower,Situk RIver,1995,7/31/1995,31-Jul,Counted live,Sockeye,Adult,1300
Situk Lower,Situk RIver,1995,8/1/1995,1-Aug,Counted live,Sockeye,Adult,701
Situk Lower,Situk RIver,1995,8/2/1995,2-Aug,Counted live,Sockeye,Adult,653
Situk Lower,Situk RIver,1995,8/3/1995,3-Aug,Counted live,Sockeye,Adult,229
Situk Lower,Situk RIver,1996,6/5/1996,5-Jun,Counted live,Sockeye,Adult,4
Situk Lower,Situk RIver,1996,6/6/1996,6-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,1996,6/7/1996,7-Jun,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,1996,6/8/1996,8-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,1996,6/13/1996,13-Jun,Counted live,Sockeye,Adult,78
Situk Lower,Situk RIver,1996,6/14/1996,14-Jun,Counted live,Sockeye,Adult,7
Situk Lower,Situk RIver,1996,6/15/1996,15-Jun,Counted live,Sockeye,Adult,4
Situk Lower,Situk RIver,1996,6/16/1996,16-Jun,Counted live,Sockeye,Adult,90
Situk Lower,Situk RIver,1996,6/17/1996,17-Jun,Counted live,Sockeye,Adult,228
Situk Lower,Situk RIver,1996,6/18/1996,18-Jun,Counted live,Sockeye,Adult,62
Situk Lower,Situk RIver,1996,6/19/1996,19-Jun,Counted live,Sockeye,Adult,1289
Situk Lower,Situk RIver,1996,6/20/1996,20-Jun,Counted live,Sockeye,Adult,2857
Situk Lower,Situk RIver,1996,6/21/1996,21-Jun,Counted live,Sockeye,Adult,1340
Situk Lower,Situk RIver,1996,6/22/1996,22-Jun,Counted live,Sockeye,Adult,476
Situk Lower,Situk RIver,1996,6/23/1996,23-Jun,Counted live,Sockeye,Adult,2010
Situk Lower,Situk RIver,1996,6/24/1996,24-Jun,Counted live,Sockeye,Adult,334
Situk Lower,Situk RIver,1996,6/25/1996,25-Jun,Counted live,Sockeye,Adult,1080
Situk Lower,Situk RIver,1996,6/26/1996,26-Jun,Counted live,Sockeye,Adult,169
Situk Lower,Situk RIver,1996,6/27/1996,27-Jun,Counted live,Sockeye,Adult,2536
Situk Lower,Situk RIver,1996,6/28/1996,28-Jun,Counted live,Sockeye,Adult,3066
Situk Lower,Situk RIver,1996,6/29/1996,29-Jun,Counted live,Sockeye,Adult,848
Situk Lower,Situk RIver,1996,6/30/1996,30-Jun,Counted live,Sockeye,Adult,218
Situk Lower,Situk RIver,1996,7/1/1996,1-Jul,Counted live,Sockeye,Adult,1114
Situk Lower,Situk RIver,1996,7/2/1996,2-Jul,Counted live,Sockeye,Adult,2057
Situk Lower,Situk RIver,1996,7/3/1996,3-Jul,Counted live,Sockeye,Adult,2292
Situk Lower,Situk RIver,1996,7/4/1996,4-Jul,Counted live,Sockeye,Adult,861
Situk Lower,Situk RIver,1996,7/5/1996,5-Jul,Counted live,Sockeye,Adult,1821
Situk Lower,Situk RIver,1996,7/6/1996,6-Jul,Counted live,Sockeye,Adult,1521
Situk Lower,Situk RIver,1996,7/7/1996,7-Jul,Counted live,Sockeye,Adult,2323
Situk Lower,Situk RIver,1996,7/8/1996,8-Jul,Counted live,Sockeye,Adult,408
Situk Lower,Situk RIver,1996,7/9/1996,9-Jul,Counted live,Sockeye,Adult,4559
Situk Lower,Situk RIver,1996,7/10/1996,10-Jul,Counted live,Sockeye,Adult,1534
Situk Lower,Situk RIver,1996,7/11/1996,11-Jul,Counted live,Sockeye,Adult,1172
Situk Lower,Situk RIver,1996,7/12/1996,12-Jul,Counted live,Sockeye,Adult,418
Situk Lower,Situk RIver,1996,7/13/1996,13-Jul,Counted live,Sockeye,Adult,314
Situk Lower,Situk RIver,1996,7/14/1996,14-Jul,Counted live,Sockeye,Adult,727
Situk Lower,Situk RIver,1996,7/15/1996,15-Jul,Counted live,Sockeye,Adult,1131
Situk Lower,Situk RIver,1996,7/16/1996,16-Jul,Counted live,Sockeye,Adult,1053
Situk Lower,Situk RIver,1996,7/17/1996,17-Jul,Counted live,Sockeye,Adult,1913
Situk Lower,Situk RIver,1996,7/18/1996,18-Jul,Counted live,Sockeye,Adult,3262
Situk Lower,Situk RIver,1996,7/19/1996,19-Jul,Counted live,Sockeye,Adult,443
Situk Lower,Situk RIver,1996,7/20/1996,20-Jul,Counted live,Sockeye,Adult,344
Situk Lower,Situk RIver,1996,7/21/1996,21-Jul,Counted live,Sockeye,Adult,2402
Situk Lower,Situk RIver,1996,7/22/1996,22-Jul,Counted live,Sockeye,Adult,1222
Situk Lower,Situk RIver,1996,7/23/1996,23-Jul,Counted live,Sockeye,Adult,397
Situk Lower,Situk RIver,1996,7/24/1996,24-Jul,Counted live,Sockeye,Adult,818
Situk Lower,Situk RIver,1996,7/25/1996,25-Jul,Counted live,Sockeye,Adult,304
Situk Lower,Situk RIver,1996,7/26/1996,26-Jul,Counted live,Sockeye,Adult,784
Situk Lower,Situk RIver,1996,7/27/1996,27-Jul,Counted live,Sockeye,Adult,629
Situk Lower,Situk RIver,1996,7/28/1996,28-Jul,Counted live,Sockeye,Adult,740
Situk Lower,Situk RIver,1996,7/29/1996,29-Jul,Counted live,Sockeye,Adult,585
